2891.TW,中信金,19.90,-0.05,-0.25%,-12446
2888.TW,新光金,11.30,-0.05,-0.44%,-10828
2384.TW,勝華,52.30,0.20,+0.38%,-9811
2823.TW,中壽,24.85,-0.10,-0.40%,-8664
2610.TW,華航,24.85,-0.35,-1.39%,-7595
2609.TW,陽明,21.70,-0.30,-1.36%,-7348
1201.TW,味全,35.50,-0.20,-0.56%,-7055
2201.TW,裕隆,61.60,1.10,+1.82%,-6690
2801.TW,彰銀,20.70,-0.10,-0.48%,-6478
2105.TW,正新,71.80,0.40,+0.56%,-6470
2312.TW,金寶,10.75,-0.05,-0.46%,-6400
2002.TW,中鋼,31.25,0.15,+0.48%,-6289
3702.TW,大聯大,58.70,0.70,+1.21%,-5578
2014.TW,中鴻,13.50,-0.25,-1.82%,-5318
2892.TW,第一金,20.55,0.10,+0.49%,-5194
2204.TW,中華,25.55,-0.10,-0.39%,-4694
2412.TW,中華電,71.70,-0.30,-0.42%,-4606
9911.TW,櫻花,24.85,1.10,+4.63%,-4538
1319.TW,東陽,50.00,1.70,+3.52%,-4420
2845.TW,遠東銀,13.80,0.00,0.00%,-3866
6005.TW,群益證,14.00,-0.05,-0.36%,-3507
2882.TW,國泰金,47.40,0.25,+0.53%,-3180
2457.TW,飛宏,59.60,-0.40,-0.67%,-3161
2481.TW,強茂,37.40,0.25,+0.67%,-2990
2031.TW,新光鋼,29.00,0.00,0.00%,-2740
1451.TW,年興,23.40,0.05,+0.21%,-2549
2547.TW,日勝生,41.80,0.50,+1.21%,-2430
2347.TW,聯強,74.60,1.40,+1.91%,-2403
1229.TW,聯華,23.85,0.75,+3.25%,-2373
2352.TW,佳世達,22.00,0.25,+1.15%,-2366
2206.TW,三陽,16.80,-0.05,-0.30%,-2255
6120.TW,輔祥,30.75,-0.40,-1.28%,-2234
2006.TW,東鋼,29.00,0.15,+0.52%,-2200
2485.TW,兆赫,50.70,-0.30,-0.59%,-2189
6285.TW,啟,68.10,-1.10,-1.59%,-2142
1216.TW,統一,39.65,-0.25,-0.63%,-2115
2903.TW,遠百,39.15,0.00,0.00%,-2090
2886.TW,兆豐金,21.20,0.35,+1.68%,-1993
4906.TW,正文,47.30,-0.70,-1.46%,-1874
3534.TW,雷凌,115.00,0.50,+0.44%,-1799
2915.TW,潤泰全,87.70,-1.50,-1.68%,-1764
910579.TW,歐聖,11.80,0.15,+1.29%,-1749
1215.TW,卜蜂,19.45,0.35,+1.83%,-1717
2601.TW,益航,62.90,1.10,+1.78%,-1689
1101.TW,台泥,33.50,0.25,+0.75%,-1563
5854.TW,合庫,22.40,0.10,+0.45%,-1556
911611.TW,中泰山,13.20,-0.05,-0.38%,-1550
2704.TW,國賓,50.50,0.70,+1.41%,-1483
6153.TW,嘉聯益,39.60,-0.65,-1.61%,-1454
4930.TW,燦星網,40.80,0.10,+0.25%,-1420
